symbol,date,time,open,high,low,close,volume
SBIN,2026-09-08,12:15,862.95,870.92,862.69,866.98,394625
SBIN,2026-09-08,12:45,866.98,875.58,865.50,873.62,430053
SBIN,2026-09-08,13:15,873.62,874.36,871.09,873.04,364584
SBIN,2026-09-08,13:45,873.04,875.57,862.86,866.77,53848
SBIN,2026-09-08,14:15,866.77,867.55,855.80,859.59,385948
SBIN,2026-09-08,14:45,859.59,865.27,855.41,863.75,433872
SBIN,2026-09-08,15:15,863.75,867.89,862.88,866.66,214126
ITC,2026-09-08,09:15,500.00,501.92,495.66,495.89,220159
ITC,2026-09-08,09:45,495.89,501.88,494.93,500.69,316672
ITC,2026-09-08,10:15,500.69,503.13,495.94,496.37,127553
ITC,2026-09-08,10:45,496.37,503.16,495.20,501.20,216748
ITC,2026-09-08,11:15,501.20,501.86,498.75,500.84,296111
ITC,2026-09-08,11:45,500.84,503.05,500.28,500.58,208142
ITC,2026-09-08,12:15,500.58,502.91,498.55,500.97,326629
ITC,2026-09-08,12:45,500.97,501.72,500.59,501.46,435463
ITC,2026-09-08,13:15,501.46,502.52,498.14,498.29,62543
ITC,2026-09-08,13:45,498.29,503.00,496.24,502.60,396950
ITC,2026-09-08,14:15,502.60,506.19,502.16,504.34,80890
ITC,2026-09-08,14:45,504.34,508.20,502.42,507.59,222969
ITC,2026-09-08,15:15,507.59,508.47,502.17,503.04,124923
LT,2026-09-08,09:15,3600.00,3610.74,3596.81,3610.02,434741
LT,2026-09-08,09:45,3610.02,3657.76,3598.77,3645.60,476690
LT,2026-09-08,10:15,3645.60,3664.37,3639.29,3659.65,425909
LT,2026-09-08,10:45,3659.65,3680.13,3653.05,3676.13,371118
LT,2026-09-08,11:15,3676.13,3684.29,3660.21,3676.71,261116
LT,2026-09-08,11:45,3676.71,3705.60,3668.10,3691.48,111772
LT,2026-09-08,12:15,3691.48,3693.20,3683.50,3686.14,81272
LT,2026-09-08,12:45,3686.14,3718.16,3684.39,3715.40,181064
LT,2026-09-08,13:15,3715.40,3731.56,3674.82,3680.72,134169
LT,2026-09-08,13:45,3680.72,3685.85,3665.29,3676.40,289595
LT,2026-09-08,14:15,3676.40,3718.74,3666.34,3707.35,169405
LT,2026-09-08,14:45,3707.35,3727.80,3698.27,3721.61,455507
LT,2026-09-08,15:15,3721.61,3754.61,3710.95,3749.60,352453
BHARTIARTL,2026-09-08,09:15,1850.00,1854.59,1839.90,1843.10,51557
BHARTIARTL,2026-09-08,09:45,1843.10,1846.22,1826.61,1835.17,274175
BHARTIARTL,2026-09-08,10:15,1835.17,1840.34,1830.14,1836.78,234782
BHARTIARTL,2026-09-08,10:45,1836.78,1839.41,1823.19,1830.98,239146
BHARTIARTL,2026-09-08,11:15,1830.98,1835.24,1812.71,1816.46,423863
BHARTIARTL,2026-09-08,11:45,1816.46,1834.92,1811.85,1828.20,116235
BHARTIARTL,2026-09-08,12:15,1828.20,1835.57,1816.46,1820.50,253140
BHARTIARTL,2026-09-08,12:45,1820.50,1837.52,1814.48,1831.26,116090
BHARTIARTL,2026-09-08,13:15,1831.26,1836.49,1822.28,1823.89,429389
BHARTIARTL,2026-09-08,13:45,1823.89,1827.46,1808.55,1817.13,447455
BHARTIARTL,2026-09-08,14:15,1817.13,1825.57,1797.89,1799.55,148703
BHARTIARTL,2026-09-08,14:45,1799.55,1804.75,1797.94,1801.62,191698
BHARTIARTL,2026-09-08,15:15,1801.62,1807.76,1782.92,1785.12,232734
WIPRO,2026-09-08,09:15,520.00,524.26,518.97,522.01,163418
WIPRO,2026-09-08,09:45,522.01,524.79,521.22,524.26,484272
WIPRO,2026-09-08,10:15,524.26,527.01,523.34,525.45,249779
WIPRO,2026-09-08,10:45,525.45,526.70,523.35,523.61,245581
WIPRO,2026-09-08,11:15,523.61,525.47,523.31,524.69,87745
WIPRO,2026-09-08,11:45,524.69,529.49,522.61,527.11,68159
WIPRO,2026-09-08,12:15,527.11,530.90,525.40,528.67,59696
WIPRO,2026-09-08,12:45,528.67,529.86,522.93,524.44,141905
WIPRO,2026-09-08,13:15,524.44,528.27,522.32,525.86,179127
WIPRO,2026-09-08,13:45,525.86,531.91,525.71,530.51,110236
WIPRO,2026-09-08,14:15,530.51,531.69,524.74,527.28,476983
WIPRO,2026-09-08,14:45,527.28,531.64,526.13,530.99,428886
WIPRO,2026-09-08,15:15,530.99,533.03,524.37,526.91,280028
RELIANCE,2026-09-09,09:15,1450.00,1453.03,1438.55,1440.88,259615
RELIANCE,2026-09-09,09:45,1440.88,1447.65,1438.16,1446.62,200516
RELIANCE,2026-09-09,10:15,1446.62,1447.76,1430.92,1434.62,368733
RELIANCE,2026-09-09,10:45,1434.62,1452.02,1432.17,1448.09,283520
RELIANCE,2026-09-09,11:15,1448.09,1452.79,1430.18,1436.15,86513
RELIANCE,2026-09-09,11:45,1436.15,1449.66,1431.45,1446.79,464302
RELIANCE,2026-09-09,12:15,1446.79,1451.33,1430.51,1435.86,441407
RELIANCE,2026-09-09,12:45,1435.86,1439.17,1424.60,1427.14,362510
RELIANCE,2026-09-09,13:15,1427.14,1433.27,1426.87,1428.57,486618
RELIANCE,2026-09-09,13:45,1428.57,1437.14,1426.36,1434.93,389180
RELIANCE,2026-09-09,14:15,1434.93,1441.61,1431.17,1433.07,272515
RELIANCE,2026-09-09,14:45,1433.07,1435.02,1429.94,1431.53,362988
RELIANCE,2026-09-09,15:15,1431.53,1433.31,1412.42,1418.72,275501
TCS,2026-09-09,09:15,3200.00,3204.87,3185.57,3192.99,323739
TCS,2026-09-09,09:45,3192.99,3202.88,3163.23,3175.77,80713
TCS,2026-09-09,10:15,3175.77,3179.47,3149.32,3161.80,324618
TCS,2026-09-09,10:45,3161.80,3170.34,3122.75,3133.18,337313
TCS,2026-09-09,11:15,3133.18,3139.38,3110.03,3115.62,261004
TCS,2026-09-09,11:45,3115.62,3126.57,3089.80,3094.47,429837
TCS,2026-09-09,12:15,3094.47,3098.41,3082.54,3084.18,297660
TCS,2026-09-09,12:45,3084.18,3124.90,3077.06,3113.03,467118
TCS,2026-09-09,13:15,3113.03,3137.76,3103.82,3132.94,142340
TCS,2026-09-09,13:45,3132.94,3145.46,3124.21,3145.02,356464
TCS,2026-09-09,14:15,3145.02,3158.07,3135.87,3141.09,146896
TCS,2026-09-09,14:45,3141.09,3173.85,3133.32,3171.57,468512
TCS,2026-09-09,15:15,3171.57,3179.80,3146.57,3149.62,353072
INFY,2026-09-09,09:15,1550.00,1551.87,1538.59,1541.34,398897
INFY,2026-09-09,09:45,1541.34,1558.37,1535.91,1556.06,133729
INFY,2026-09-09,10:15,1556.06,1556.21,1537.70,1542.81,471392
INFY,2026-09-09,10:45,1542.81,1557.33,1540.60,1557.09,251197
INFY,2026-09-09,11:15,1557.09,1572.40,1549.81,1564.69,53500
INFY,2026-09-09,11:45,1564.69,1572.09,1563.84,1567.44,419730
INFY,2026-09-09,12:15,1567.44,1570.96,1553.69,1557.03,472309
INFY,2026-09-09,12:45,1557.03,1558.45,1551.86,1553.81,111938
INFY,2026-09-09,13:15,1553.81,1571.16,1548.31,1565.54,446676
INFY,2026-09-09,13:45,1565.54,1578.68,1561.79,1573.13,439120
INFY,2026-09-09,14:15,1573.13,1581.08,1572.57,1574.47,66138
INFY,2026-09-09,14:45,1574.47,1578.45,1556.94,1564.11,179616
INFY,2026-09-09,15:15,1564.11,1566.64,1550.85,1553.89,192783
HDFCBANK,2026-09-09,09:15,1750.00,1756.59,1726.03,1732.52,339960
HDFCBANK,2026-09-09,09:45,1732.52,1745.33,1729.05,1744.78,354275
HDFCBANK,2026-09-09,10:15,1744.78,1759.58,1737.23,1754.98,380096
HDFCBANK,2026-09-09,10:45,1754.98,1756.27,1745.20,1750.49,181275
HDFCBANK,2026-09-09,11:15,1750.49,1754.80,1734.79,1736.46,294243
HDFCBANK,2026-09-09,11:45,1736.46,1738.82,1720.00,1721.45,191333
HDFCBANK,2026-09-09,12:15,1721.45,1734.71,1720.46,1733.32,192703
HDFCBANK,2026-09-09,12:45,1733.32,1750.00,1725.84,1749.57,228002
HDFCBANK,2026-09-09,13:15,1749.57,1754.93,1738.04,1744.86,232827
HDFCBANK,2026-09-09,13:45,1744.86,1752.56,1739.00,1749.73,191384
HDFCBANK,2026-09-09,14:15,1749.73,1769.45,1742.74,1762.66,244388
HDFCBANK,2026-09-09,14:45,1762.66,1770.02,1755.09,1762.09,233602
HDFCBANK,2026-09-09,15:15,1762.09,1776.03,1753.33,1773.16,429913
ICICIBANK,2026-09-09,09:15,1350.00,1357.78,1343.61,1356.05,475729
ICICIBANK,2026-09-09,09:45,1356.05,1368.75,1352.88,1364.83,375128
ICICIBANK,2026-09-09,10:15,1364.83,1366.85,1358.09,1366.45,493320
ICICIBANK,2026-09-09,10:45,1366.45,1367.16,1356.08,1358.63,407533
ICICIBANK,2026-09-09,11:15,1358.63,1373.10,1353.56,1367.41,310108
ICICIBANK,2026-09-09,11:45,1367.41,1380.68,1366.31,1378.47,455466
ICICIBANK,2026-09-09,12:15,1378.47,1384.99,1377.23,1382.30,357765
ICICIBANK,2026-09-09,12:45,1382.30,1389.12,1372.53,1377.44,342730
ICICIBANK,2026-09-09,13:15,1377.44,1383.80,1361.82,1368.06,439535
ICICIBANK,2026-09-09,13:45,1368.06,1373.12,1362.57,1369.11,329132
ICICIBANK,2026-09-09,14:15,1369.11,1380.01,1366.15,1379.27,453227
ICICIBANK,2026-09-09,14:45,1379.27,1385.01,1376.07,1376.35,255547
ICICIBANK,2026-09-09,15:15,1376.35,1378.36,1373.01,1377.57,75266
SBIN,2026-09-09,09:15,850.00,856.59,848.37,854.59,134786
SBIN,2026-09-09,09:45,854.59,858.78,851.30,855.11,489650
SBIN,2026-09-09,10:15,855.11,858.93,846.12,848.19,330180
SBIN,2026-09-09,10:45,848.19,853.59,846.47,852.13,436610
SBIN,2026-09-09,11:15,852.13,855.93,850.76,854.78,381644
SBIN,2026-09-09,11:45,854.78,859.01,851.24,856.50,77756
SBIN,2026-09-09,12:15,856.50,863.05,852.57,861.76,91871
SBIN,2026-09-09,12:45,861.76,872.70,859.09,868.73,443082
SBIN,2026-09-09,13:15,868.73,879.07,864.92,875.01,162620
SBIN,2026-09-09,13:45,875.01,877.46,865.16,868.40,177741
SBIN,2026-09-09,14:15,868.40,878.06,865.46,875.16,228018
SBIN,2026-09-09,14:45,875.16,878.19,867.17,870.84,280969
SBIN,2026-09-09,15:15,870.84,878.52,867.97,874.54,468059
ITC,2026-09-09,09:15,500.00,503.19,498.36,502.33,183405
ITC,2026-09-09,09:45,502.33,504.43,498.72,499.30,368992
ITC,2026-09-09,10:15,499.30,500.53,493.46,494.98,207134
ITC,2026-09-09,10:45,494.98,496.31,491.57,492.53,347724
ITC,2026-09-09,11:15,492.53,494.66,486.57,488.34,74766
ITC,2026-09-09,11:45,488.34,491.12,485.91,489.16,59085
ITC,2026-09-09,12:15,489.16,489.61,486.87,487.41,131072
ITC,2026-09-09,12:45,487.41,493.47,486.61,491.15,82376
ITC,2026-09-09,13:15,491.15,494.95,489.41,494.57,326243
ITC,2026-09-09,13:45,494.57,494.61,491.49,493.55,458211
ITC,2026-09-09,14:15,493.55,495.85,490.83,492.93,483054
ITC,2026-09-09,14:45,492.93,496.18,491.53,496.09,484607
ITC,2026-09-09,15:15,496.09,498.14,494.71,496.95,375575
LT,2026-09-09,09:15,3600.00,3645.52,3598.99,3633.00,439887
LT,2026-09-09,09:45,3633.00,3665.84,3621.61,3650.88,408320
LT,2026-09-09,10:15,3650.88,3674.37,3638.22,3674.15,459936
LT,2026-09-09,10:45,3674.15,3725.70,3660.37,3708.97,435292
LT,2026-09-09,11:15,3708.97,3710.79,3676.37,3678.43,379910
LT,2026-09-09,11:45,3678.43,3691.56,3658.80,3671.19,79766
LT,2026-09-09,12:15,3671.19,3709.27,3656.10,3703.00,275607
LT,2026-09-09,12:45,3703.00,3715.72,3699.23,3714.90,473747
LT,2026-09-09,13:15,3714.90,3738.05,3697.35,3729.59,56654
LT,2026-09-09,13:45,3729.59,3740.42,3714.03,3728.00,154593
LT,2026-09-09,14:15,3728.00,3768.66,3709.70,3757.99,128625
LT,2026-09-09,14:45,3757.99,3795.04,3748.07,3794.04,250255
LT,2026-09-09,15:15,3794.04,3799.21,3778.36,3797.30,494111
BHARTIARTL,2026-09-09,09:15,1850.00,1851.84,1836.28,1839.49,166126
BHARTIARTL,2026-09-09,09:45,1839.49,1839.74,1817.99,1821.69,341942
BHARTIARTL,2026-09-09,10:15,1821.69,1833.47,1817.63,1832.88,375026
BHARTIARTL,2026-09-09,10:45,1832.88,1849.66,1831.49,1849.65,175744
BHARTIARTL,2026-09-09,11:15,1849.65,1854.00,1834.47,1837.24,210397
BHARTIARTL,2026-09-09,11:45,1837.24,1850.52,1829.75,1848.95,364246
BHARTIARTL,2026-09-09,12:15,1848.95,1865.51,1841.85,1860.17,394381
BHARTIARTL,2026-09-09,12:45,1860.17,1868.28,1851.89,1866.02,184610
BHARTIARTL,2026-09-09,13:15,1866.02,1888.22,1856.98,1879.65,419336
BHARTIARTL,2026-09-09,13:45,1879.65,1885.21,1860.18,1867.26,336381
BHARTIARTL,2026-09-09,14:15,1867.26,1884.98,1860.44,1884.23,376455
BHARTIARTL,2026-09-09,14:45,1884.23,1891.47,1878.10,1888.40,492058
BHARTIARTL,2026-09-09,15:15,1888.40,1891.55,1878.24,1881.59,320365
WIPRO,2026-09-09,09:15,520.00,520.72,515.33,517.33,183972
WIPRO,2026-09-09,09:45,517.33,517.97,513.82,516.02,368092
WIPRO,2026-09-09,10:15,516.02,520.85,513.83,520.73,339251
WIPRO,2026-09-09,10:45,520.73,523.21,514.98,515.61,447064
WIPRO,2026-09-09,11:15,515.61,517.34,514.47,515.12,250013
WIPRO,2026-09-09,11:45,515.12,521.45,514.00,519.28,346868
WIPRO,2026-09-09,12:15,519.28,525.67,519.15,523.86,82898
WIPRO,2026-09-09,12:45,523.86,526.30,520.06,520.36,199306
WIPRO,2026-09-09,13:15,520.36,520.62,517.14,517.28,244502
WIPRO,2026-09-09,13:45,517.28,519.81,510.35,512.25,162968
WIPRO,2026-09-09,14:15,512.25,513.25,506.61,507.33,324991
WIPRO,2026-09-09,14:45,507.33,513.99,506.25,511.93,382301
WIPRO,2026-09-09,15:15,511.93,514.28,506.29,507.04,470347
RELIANCE,2026-09-10,09:15,1450.00,1458.52,1449.68,1453.33,124144
RELIANCE,2026-09-10,09:45,1453.33,1459.31,1439.81,1443.64,323744
RELIANCE,2026-09-10,10:15,1443.64,1450.76,1441.20,1444.28,257594
RELIANCE,2026-09-10,10:45,1444.28,1457.54,1438.38,1450.55,376166
RELIANCE,2026-09-10,11:15,1450.55,1457.06,1447.14,1447.97,336601
RELIANCE,2026-09-10,11:45,1447.97,1449.21,1432.06,1435.80,242874
RELIANCE,2026-09-10,12:15,1435.80,1448.81,1432.51,1448.38,67181
RELIANCE,2026-09-10,12:45,1448.38,1458.21,1446.28,1455.83,352257
RELIANCE,2026-09-10,13:15,1455.83,1461.91,1448.29,1449.24,125847
RELIANCE,2026-09-10,13:45,1449.24,1455.44,1442.61,1446.75,183641
RELIANCE,2026-09-10,14:15,1446.75,1454.96,1444.68,1450.96,197610
RELIANCE,2026-09-10,14:45,1450.96,1453.10,1434.98,1436.91,451497
RELIANCE,2026-09-10,15:15,1436.91,1450.97,1430.62,1444.99,423323
TCS,2026-09-10,09:15,3200.00,3210.66,3169.63,3171.32,62965
TCS,2026-09-10,09:45,3171.32,3182.47,3159.95,3171.69,75035
TCS,2026-09-10,10:15,3171.69,3179.57,3147.68,3159.71,376511
TCS,2026-09-10,10:45,3159.71,3161.92,3132.51,3147.63,145826
TCS,2026-09-10,11:15,3147.63,3155.27,3120.14,3126.14,242139
TCS,2026-09-10,11:45,3126.14,3135.84,3105.98,3108.53,473552
TCS,2026-09-10,12:15,3108.53,3122.17,3087.25,3092.69,103514
TCS,2026-09-10,12:45,3092.69,3103.88,3088.01,3099.89,156486
TCS,2026-09-10,13:15,3099.89,3105.65,3075.32,3082.77,300705
TCS,2026-09-10,13:45,3082.77,3095.50,3049.06,3061.78,253196
TCS,2026-09-10,14:15,3061.78,3063.33,3037.14,3047.87,108217
TCS,2026-09-10,14:45,3047.87,3064.01,3035.20,3050.61,133286
TCS,2026-09-10,15:15,3050.61,3057.15,3017.20,3024.42,361603
INFY,2026-09-10,09:15,1550.00,1550.03,1539.09,1543.48,485244
INFY,2026-09-10,09:45,1543.48,1548.81,1534.92,1540.41,496849
INFY,2026-09-10,10:15,1540.41,1544.78,1523.57,1525.61,385962
INFY,2026-09-10,10:45,1525.61,1526.45,1524.73,1525.50,210558
INFY,2026-09-10,11:15,1525.50,1532.62,1521.70,1529.22,398588
INFY,2026-09-10,11:45,1529.22,1541.55,1521.70,1539.44,230706
INFY,2026-09-10,12:15,1539.44,1544.67,1536.14,1544.55,405681
INFY,2026-09-10,12:45,1544.55,1551.26,1525.97,1533.37,114803
INFY,2026-09-10,13:15,1533.37,1546.70,1532.90,1540.78,361438
INFY,2026-09-10,13:45,1540.78,1546.18,1525.69,1525.87,252477
INFY,2026-09-10,14:15,1525.87,1525.89,1506.25,1513.60,337946
INFY,2026-09-10,14:45,1513.60,1518.49,1501.58,1503.63,241033
INFY,2026-09-10,15:15,1503.63,1510.90,1501.07,1509.68,325078
HDFCBANK,2026-09-10,09:15,1750.00,1754.41,1743.51,1746.04,152492
HDFCBANK,2026-09-10,09:45,1746.04,1748.49,1733.27,1741.69,92226
HDFCBANK,2026-09-10,10:15,1741.69,1743.10,1731.83,1738.01,235600
HDFCBANK,2026-09-10,10:45,1738.01,1741.20,1735.25,1736.14,367578
HDFCBANK,2026-09-10,11:15,1736.14,1742.73,1728.52,1737.70,303874
HDFCBANK,2026-09-10,11:45,1737.70,1740.26,1715.38,1720.38,315847
HDFCBANK,2026-09-10,12:15,1720.38,1722.79,1705.69,1707.88,472844
HDFCBANK,2026-09-10,12:45,1707.88,1714.49,1697.25,1703.50,475377
HDFCBANK,2026-09-10,13:15,1703.50,1714.16,1698.27,1711.36,170839
HDFCBANK,2026-09-10,13:45,1711.36,1721.96,1702.80,1719.83,449739
HDFCBANK,2026-09-10,14:15,1719.83,1733.51,1712.76,1732.67,103866
HDFCBANK,2026-09-10,14:45,1732.67,1740.57,1719.00,1719.88,215419
HDFCBANK,2026-09-10,15:15,1719.88,1724.09,1712.65,1719.21,474526
ICICIBANK,2026-09-10,09:15,1350.00,1354.93,1330.30,1336.91,432690
ICICIBANK,2026-09-10,09:45,1336.91,1341.74,1331.06,1333.44,178182
ICICIBANK,2026-09-10,10:15,1333.44,1338.95,1329.67,1335.59,401778
ICICIBANK,2026-09-10,10:45,1335.59,1344.01,1333.71,1343.48,267344
ICICIBANK,2026-09-10,11:15,1343.48,1347.57,1333.39,1334.97,310374
ICICIBANK,2026-09-10,11:45,1334.97,1338.12,1328.92,1332.13,284173
ICICIBANK,2026-09-10,12:15,1332.13,1334.28,1325.71,1326.66,176290
ICICIBANK,2026-09-10,12:45,1326.66,1332.30,1323.90,1328.40,309112
ICICIBANK,2026-09-10,13:15,1328.40,1332.96,1320.91,1326.62,66338
ICICIBANK,2026-09-10,13:45,1326.62,1340.13,1322.95,1334.96,113901
ICICIBANK,2026-09-10,14:15,1334.96,1345.28,1332.63,1342.04,497784
ICICIBANK,2026-09-10,14:45,1342.04,1357.77,1340.80,1353.79,285365
ICICIBANK,2026-09-10,15:15,1353.79,1355.68,1342.15,1347.41,228526
SBIN,2026-09-10,09:15,850.00,857.28,846.36,854.26,57626
SBIN,2026-09-10,09:45,854.26,856.29,847.37,847.37,398902
SBIN,2026-09-10,10:15,847.37,850.41,846.32,849.72,124112
SBIN,2026-09-10,10:45,849.72,851.25,846.44,849.38,364221
SBIN,2026-09-10,11:15,849.38,855.92,847.30,852.01,255561
SBIN,2026-09-10,11:45,852.01,856.16,848.23,853.29,302719
SBIN,2026-09-10,12:15,853.29,857.31,844.34,845.35,498192
SBIN,2026-09-10,12:45,845.35,849.34,841.33,842.57,422646
SBIN,2026-09-10,13:15,842.57,842.70,840.75,842.61,448225
SBIN,2026-09-10,13:45,842.61,846.10,841.32,841.53,132826
SBIN,2026-09-10,14:15,841.53,849.15,837.87,845.77,255555
SBIN,2026-09-10,14:45,845.77,847.47,839.09,841.27,186202
SBIN,2026-09-10,15:15,841.27,844.55,832.04,833.67,472343
ITC,2026-09-10,09:15,500.00,501.37,497.01,499.31,425992
ITC,2026-09-10,09:45,499.31,500.15,498.17,498.18,337309
ITC,2026-09-10,10:15,498.18,499.26,495.80,498.86,118514
ITC,2026-09-10,10:45,498.86,500.40,497.38,498.91,125342
ITC,2026-09-10,11:15,498.91,499.62,495.19,495.70,447500
ITC,2026-09-10,11:45,495.70,497.74,494.55,495.47,438169
ITC,2026-09-10,12:15,495.47,495.64,490.68,490.89,104915
ITC,2026-09-10,12:45,490.89,495.10,489.23,494.01,270401
ITC,2026-09-10,13:15,494.01,498.77,492.28,498.14,226097
ITC,2026-09-10,13:45,498.14,498.89,496.65,497.87,317341
ITC,2026-09-10,14:15,497.87,502.91,496.98,500.99,326543
ITC,2026-09-10,14:45,500.99,503.35,498.45,499.86,271236
ITC,2026-09-10,15:15,499.86,500.86,496.24,496.93,456264
LT,2026-09-10,09:15,3600.00,3627.28,3594.58,3625.23,189013
LT,2026-09-10,09:45,3625.23,3629.88,3574.80,3590.24,277361
LT,2026-09-10,10:15,3590.24,3618.35,3577.23,3608.39,488492
LT,2026-09-10,10:45,3608.39,3625.11,3566.81,3575.16,455666
LT,2026-09-10,11:15,3575.16,3589.21,3562.00,3581.83,197108
LT,2026-09-10,11:45,3581.83,3596.47,3554.98,3571.59,261673
LT,2026-09-10,12:15,3571.59,3584.98,3542.94,3551.52,191744
LT,2026-09-10,12:45,3551.52,3559.17,3540.26,3553.17,234660
LT,2026-09-10,13:15,3553.17,3566.79,3541.29,3554.55,214963
LT,2026-09-10,13:45,3554.55,3556.53,3518.04,3528.20,227810
LT,2026-09-10,14:15,3528.20,3538.75,3526.50,3534.73,189529
LT,2026-09-10,14:45,3534.73,3541.00,3520.00,3532.87,73113
LT,2026-09-10,15:15,3532.87,3567.77,3518.38,3559.91,397905
BHARTIARTL,2026-09-10,09:15,1850.00,1854.36,1831.73,1834.03,249814
BHARTIARTL,2026-09-10,09:45,1834.03,1835.30,1816.42,1818.85,56155
BHARTIARTL,2026-09-10,10:15,1818.85,1836.87,1814.20,1834.98,451587
BHARTIARTL,2026-09-10,10:45,1834.98,1850.84,1827.96,1841.81,75760
BHARTIARTL,2026-09-10,11:15,1841.81,1847.10,1826.59,1830.37,443602
BHARTIARTL,2026-09-10,11:45,1830.37,1837.67,1821.46,1822.58,469608
BHARTIARTL,2026-09-10,12:15,1822.58,1829.98,1818.02,1820.27,255872
BHARTIARTL,2026-09-10,12:45,1820.27,1829.20,1814.66,1824.93,492868
BHARTIARTL,2026-09-10,13:15,1824.93,1837.07,1822.71,1833.31,152667
BHARTIARTL,2026-09-10,13:45,1833.31,1834.90,1821.51,1824.40,275084
BHARTIARTL,2026-09-10,14:15,1824.40,1827.14,1821.66,1822.40,412009
BHARTIARTL,2026-09-10,14:45,1822.40,1831.15,1815.70,1823.07,395563
BHARTIARTL,2026-09-10,15:15,1823.07,1825.56,1817.81,1821.73,233654
WIPRO,2026-09-10,09:15,520.00,525.39,518.93,523.44,289923
WIPRO,2026-09-10,09:45,523.44,524.41,521.99,522.87,345170
WIPRO,2026-09-10,10:15,522.87,523.44,518.44,519.55,416760
WIPRO,2026-09-10,10:45,519.55,526.32,518.35,523.89,187406
WIPRO,2026-09-10,11:15,523.89,528.16,523.06,527.11,267984
WIPRO,2026-09-10,11:45,527.11,533.59,525.65,531.59,232073
WIPRO,2026-09-10,12:15,531.59,531.97,526.11,528.53,440243
WIPRO,2026-09-10,12:45,528.53,529.21,527.35,527.96,92544
WIPRO,2026-09-10,13:15,527.96,532.47,526.38,531.92,358190
WIPRO,2026-09-10,13:45,531.92,533.20,529.67,530.78,211346
WIPRO,2026-09-10,14:15,530.78,533.05,529.98,532.65,177574
WIPRO,2026-09-10,14:45,532.65,533.29,531.78,532.14,260015
WIPRO,2026-09-10,15:15,532.14,532.31,528.46,530.99,323424
RELIANCE,2026-09-11,09:15,1450.00,1453.00,1438.84,1438.95,383487
RELIANCE,2026-09-11,09:45,1438.95,1440.50,1426.87,1429.93,58345
RELIANCE,2026-09-11,10:15,1429.93,1447.38,1423.18,1442.03,214071
RELIANCE,2026-09-11,10:45,1442.03,1452.10,1437.96,1448.76,191603
RELIANCE,2026-09-11,11:15,1448.76,1456.75,1443.29,1450.88,107022
RELIANCE,2026-09-11,11:45,1450.88,1454.68,1442.46,1445.20,311371
RELIANCE,2026-09-11,12:15,1445.20,1448.60,1427.53,1433.22,496905
RELIANCE,2026-09-11,12:45,1433.22,1434.16,1419.19,1421.77,183180
RELIANCE,2026-09-11,13:15,1421.77,1428.70,1420.13,1426.92,188320
RELIANCE,2026-09-11,13:45,1426.92,1428.19,1424.51,1427.98,80687
RELIANCE,2026-09-11,14:15,1427.98,1434.63,1418.35,1422.61,351611
RELIANCE,2026-09-11,14:45,1422.61,1426.69,1408.23,1413.42,258497
RELIANCE,2026-09-11,15:15,1413.42,1414.79,1399.46,1401.98,366283
TCS,2026-09-11,09:15,3200.00,3202.58,3170.99,3176.51,87866
TCS,2026-09-11,09:45,3176.51,3185.81,3175.71,3181.53,408045
TCS,2026-09-11,10:15,3181.53,3189.85,3169.50,3172.62,61907
TCS,2026-09-11,10:45,3172.62,3177.80,3162.31,3174.70,348393
TCS,2026-09-11,11:15,3174.70,3211.37,3165.52,3198.47,178936
TCS,2026-09-11,11:45,3198.47,3203.84,3163.08,3173.83,269582
TCS,2026-09-11,12:15,3173.83,3181.57,3158.60,3170.31,406051
TCS,2026-09-11,12:45,3170.31,3183.30,3155.37,3179.26,248293
TCS,2026-09-11,13:15,3179.26,3194.33,3151.05,3161.31,73300
TCS,2026-09-11,13:45,3161.31,3163.36,3150.80,3154.55,384101
TCS,2026-09-11,14:15,3154.55,3161.83,3125.42,3134.29,79109
TCS,2026-09-11,14:45,3134.29,3157.58,3125.14,3155.89,84435
TCS,2026-09-11,15:15,3155.89,3164.40,3133.73,3147.15,97703
INFY,2026-09-11,09:15,1550.00,1561.70,1542.53,1556.67,309039
INFY,2026-09-11,09:45,1556.67,1572.26,1550.16,1566.91,289700
INFY,2026-09-11,10:15,1566.91,1583.35,1564.71,1582.55,173510
INFY,2026-09-11,10:45,1582.55,1588.04,1568.55,1572.79,268647
INFY,2026-09-11,11:15,1572.79,1577.50,1563.81,1564.98,460844
INFY,2026-09-11,11:45,1564.98,1577.14,1558.37,1574.80,377778
INFY,2026-09-11,12:15,1574.80,1574.94,1564.69,1570.71,477978
INFY,2026-09-11,12:45,1570.71,1572.12,1566.99,1571.23,492852
INFY,2026-09-11,13:15,1571.23,1576.14,1549.85,1557.63,75013
INFY,2026-09-11,13:45,1557.63,1570.89,1553.00,1564.19,206350
INFY,2026-09-11,14:15,1564.19,1572.42,1558.58,1572.01,281711
INFY,2026-09-11,14:45,1572.01,1585.69,1565.04,1583.88,94750
INFY,2026-09-11,15:15,1583.88,1586.28,1570.37,1574.92,67767
HDFCBANK,2026-09-11,09:15,1750.00,1754.20,1735.90,1740.22,279667
HDFCBANK,2026-09-11,09:45,1740.22,1745.99,1732.53,1742.02,352332
HDFCBANK,2026-09-11,10:15,1742.02,1747.50,1735.31,1737.34,177393
HDFCBANK,2026-09-11,10:45,1737.34,1743.65,1722.87,1727.14,438987
HDFCBANK,2026-09-11,11:15,1727.14,1740.10,1723.86,1738.46,199627
